 

stn;time;breclod0;brefard0;dkl010d0;fu3010d0;fu3010d1;gre000d0;hns000d0;hto000d0;pp0qnhd0;rka150d0;sremaxdv;su2000d0;tre200d0;tre200dn;tre200dv;tre200dx;ure200d0
BAS;20170807;0;0;82;5.0;27.0;316;0;0;1017.2;0.0;100;13.1;20.2;11.9;0.3;27.2;59.9
BAS;20170808;0;1;135;5.0;34.9;76;0;0;1014.0;7.6;3;0.4;18.1;16.2;-1.7;20.3;80.6
BAS;20170809;0;26;198;4.0;38.9;150;0;0;1017.5;3.4;32;4.1;17.5;13.8;-2.3;21.6;77.9
BAS;20170810;0;0;135;4.7;26.3;72;0;0;1020.5;23.1;3;0.4;13.3;11.5;-6.4;15.9;90.3
BAS;20170811;0;0;229;5.8;19.1;89;0;0;1019.2;1.4;0;0.0;13.7;11.6;-6.0;15.8;86.2
BAS;20170812;0;0;262;5.8;36.0;196;0;0;1021.7;0.1;22;2.9;16.7;13.1;-2.9;21.2;73.3
BAS;20170813;0;0;297;4.3;23.0;253;0;0;1021.3;0.0;58;7.5;19.0;14.1;-0.5;24.8;71.1
BAS;20170814;0;0;117;3.6;15.5;276;0;0;1019.4;0.0;78;10.0;20.9;14.2;1.4;27.7;74.0
BAS;20170815;0;156;243;7.6;33.5;249;0;0;1019.5;4.5;78;10.0;23.2;18.0;3.8;30.0;65.4
BAS;20170816;1;282;158;5.8;63.0;254;0;0;1021.4;17.1;73;9.3;21.3;17.0;2.0;27.4;78.5
BAS;20170817;0;0;270;4.7;24.1;240;0;0;1019.8;0.0;72;9.1;22.0;17.3;2.8;27.9;75.1
BAS;20170818;15;638;252;5.8;79.6;217;0;0;1017.5;9.5;54;6.8;20.5;16.3;1.4;28.6;79.5
BAS;20170819;0;0;262;7.9;37.1;221;0;0;1021.2;0.1;57;7.2;18.0;13.7;-1.0;22.2;68.2
BAS;20170820;0;0;253;5.0;23.8;273;0;0;1024.7;0.0;85;10.7;16.5;10.1;-2.4;22.2;62.9
BAS;20170821;0;0;180;3.2;15.5;225;0;0;1024.0;0.0;51;6.4;16.6;10.9;-2.2;22.2;64.5
BAS;20170822;0;0;0;4.3;21.2;278;0;0;1020.1;0.0;98;12.3;18.9;11.4;0.2;25.6;66.8
BAS;20170823;0;0;166;3.6;13.7;263;0;0;1016.9;0.0;87;10.8;22.0;13.8;3.4;29.3;68.4
BAS;20170824;0;1260;180;6.8;38.9;207;0;0;1018.9;0.0;46;5.8;21.0;16.3;2.5;28.3;75.5
BAS;20170825;0;0;98;6.8;31.7;229;0;0;1018.1;0.0;71;8.8;22.6;16.2;4.3;29.7;70.5
BAS;20170826;0;0;135;4.3;18.7;251;0;0;1017.4;0.0;85;10.4;24.1;18.3;5.9;31.1;59.8
BAS;20170827;0;2;166;4.3;19.4;172;0;0;1017.9;0.0;50;6.2;22.9;16.8;4.8;29.7;66.5
BAS;20170828;0;0;288;3.6;17.3;236;0;0;1018.1;0.0;89;11.0;22.6;16.8;4.6;29.5;72.6
BAS;20170829;0;0;104;4.0;19.1;252;0;0;1015.3;0.0;98;12.0;23.9;15.7;6.1;32.0;62.9
BAS;20170830;0;1;90;6.1;35.3;183;0;0;1012.9;1.0;38;4.7;23.7;18.0;6.0;31.0;64.7
BAS;20170831;0;0;260;5.8;34.6;56;0;0;1018.6;5.9;0;0.0;16.5;13.4;-1.0;20.2;87.8
BAS;20170901;0;0;284;5.8;22.7;85;0;0;1019.7;0.3;0;0.0;14.7;12.2;-2.5;17.6;84.5
BAS;20170902;0;29;254;4.3;20.9;99;0;0;1019.3;9.2;15;1.8;13.0;11.2;-4.0;16.6;86.5
BAS;20170903;0;0;180;2.5;12.2;179;0;0;1017.5;0.0;50;5.9;14.1;9.9;-2.8;19.4;74.3
BAS;20170904;0;0;124;4.7;20.2;165;0;0;1017.9;0.0;16;1.9;16.5;11.2;-0.2;21.5;68.4
BAS;20170905;0;0;194;6.1;24.8;204;0;0;1020.6;0.1;60;7.1;20.4;15.9;3.8;25.7;65.9
BAS;20170906;0;0;260;11.5;45.0;199;0;0;1021.0;0.0;48;5.6;18.2;15.2;1.8;22.1;72.6
BAS;20170907;0;0;255;6.1;22.0;145;0;0;1019.1;0.0;28;3.3;15.5;11.0;-0.8;19.3;66.7
BAS;20170908;0;0;262;6.8;34.2;175;0;0;1012.4;0.0;43;5.0;15.0;9.6;-1.1;20.0;69.7
BAS;20170909;0;0;153;5.0;36.0;54;0;0;1004.2;2.2;0;0.0;13.6;11.6;-2.4;17.1;84.5
BAS;20170910;0;0;247;5.0;20.5;184;0;0;1007.8;0.7;56;6.4;14.2;10.7;-1.6;19.0;73.8
BAS;20170911;0;0;239;10.1;51.5;109;0;0;1006.7;0.0;11;1.2;14.1;10.0;-1.6;18.8;67.1
BAS;20170912;0;1;241;11.5;40.3;169;0;0;1013.6;1.5;38;4.3;13.8;11.2;-1.7;18.0;69.0
BAS;20170913;0;0;222;13.3;50.4;56;0;0;1013.5;0.5;5;0.6;16.8;8.8;1.4;22.8;67.1
BAS;20170914;0;15;250;11.2;62.3;96;0;0;1013.8;5.5;33;3.7;14.3;8.5;-0.9;22.1;68.5
BAS;20170915;0;0;180;5.4;18.7;198;0;0;1014.9;0.0;74;8.4;12.0;6.5;-3.1;17.6;69.1
BAS;20170916;0;29;180;3.2;19.4;115;0;0;1013.2;0.8;33;3.7;10.1;6.3;-4.9;15.4;84.4
BAS;20170917;0;57;141;4.7;45.7;129;0;0;1014.9;14.4;27;3.0;9.9;6.5;-4.9;14.6;88.5
BAS;20170918;0;0;254;4.0;20.5;123;0;0;1018.0;0.0;19;2.2;11.2;8.9;-3.5;14.8;78.7
BAS;20170919;0;0;228;5.8;27.7;104;0;0;1019.9;2.9;13;1.4;10.9;9.6;-3.7;14.6;83.6
BAS;20170920;0;0;281;4.0;22.3;196;0;0;1022.7;0.0;78;8.6;12.0;7.3;-2.4;17.4;76.7
BAS;20170921;0;0;90;5.0;31.7;211;0;0;1020.8;0.0;100;10.9;12.0;4.5;-2.3;19.4;72.2
BAS;20170922;0;0;162;4.7;20.2;179;0;0;1021.4;0.0;63;6.9;13.9;7.4;-0.3;21.7;72.6
BAS;20170923;0;0;315;3.6;26.3;190;0;0;1021.9;0.0;82;8.9;15.0;9.5;0.9;21.7;72.4
BAS;20170924;0;0;304;1.8;40.3;195;0;0;1021.1;0.0;95;10.2;14.7;9.5;0.8;21.3;74.2
BAS;20170925;0;0;315;1.4;25.2;193;0;0;1019.6;0.0;98;10.5;13.8;6.9;0.0;20.3;76.7
BAS;20170926;0;0;135;1.1;23.0;82;0;0;1021.7;1.9;8;0.9;13.2;8.6;-0.5;17.9;88.0
BAS;20170927;0;0;104;2.2;26.6;152;0;0;1023.1;0.0;54;5.8;15.9;12.8;2.3;21.7;81.0
BAS;20170928;0;0;112;2.5;21.6;125;0;0;1024.9;0.0;29;3.0;16.4;12.5;2.9;22.2;77.7
BAS;20170929;0;0;112;2.2;33.8;155;0;0;1022.6;0.0;61;6.4;18.4;13.7;5.0;23.9;73.3
BAS;20170930;0;0;259;3.6;36.0;75;0;0;1019.2;2.1;7;0.7;15.2;11.2;2.0;20.1;82.0
BAS;20171001;0;0;135;1.8;43.6;164;0;0;1022.3;0.0;63;6.6;13.0;8.1;0.0;17.8;79.0
BAS;20171002;0;0;117;4.3;27.4;43;0;0;1020.7;0.4;0;0.0;14.6;11.0;1.7;18.1;84.2
BAS;20171003;0;0;264;5.4;36.7;93;0;0;1021.7;13.5;30;3.2;14.4;6.5;1.6;19.0;78.0
BAS;20171004;0;0;315;1.4;41.8;107;0;0;1025.9;0.0;12;1.2;10.4;6.1;-2.3;16.2;82.4
BAS;20171005;0;0;262;3.6;43.9;174;0;0;1019.6;7.2;82;8.4;13.3;5.2;0.7;21.9;71.4
BAS;20171006;0;0;263;3.6;32.0;105;0;0;1022.8;0.2;26;2.6;10.0;6.2;-2.4;13.0;80.2
BAS;20171007;0;0;243;1.4;19.8;143;0;0;1024.0;0.0;50;5.0;10.2;4.9;-2.1;15.1;74.4
BAS;20171008;0;0;198;3.2;22.7;30;0;0;1020.7;3.2;0;0.0;10.9;9.4;-1.3;12.8;88.4
BAS;20171009;0;0;219;3.2;18.7;72;0;0;1021.5;0.4;13;1.3;11.4;6.9;-0.7;15.3;87.2
BAS;20171010;0;0;90;1.1;32.8;150;0;0;1021.8;0.0;59;5.8;11.6;6.1;-0.3;18.2;81.3
BAS;20171011;0;0;117;1.1;42.1;160;0;0;1021.5;0.0;95;9.3;13.5;9.1;1.7;20.1;77.8
BAS;20171012;0;0;315;2.2;31.7;116;0;0;1025.9;0.0;46;4.5;13.8;8.5;2.2;20.3;79.2
BAS;20171013;0;0;-;2.2;-;153;0;0;1027.9;0.1;96;9.2;14.1;8.8;2.6;21.8;79.8
BAS;20171014;0;0;-;2.9;-;149;0;0;1028.0;0.0;94;8.9;14.1;7.5;2.8;21.9;80.0
BAS;20171015;0;0;-;3.6;-;149;0;0;1026.9;0.0;93;8.8;15.2;8.9;4.0;22.9;77.2
BAS;20171016;0;0;-;3.2;-;146;0;0;1026.1;0.0;92;8.7;16.3;10.1;5.3;24.3;69.5
BAS;20171017;0;0;-;4.3;-;149;0;0;1022.6;0.0;92;8.6;14.9;9.1;4.0;23.7;67.0
BAS;20171018;0;0;-;4.7;-;142;0;0;1016.6;0.0;94;8.7;14.0;7.4;3.3;22.0;67.0
BAS;20171019;0;0;119;5.0;21.2;108;0;0;1014.2;0.0;50;4.7;14.6;9.6;4.0;22.3;66.5
BAS;20171020;0;0;105;5.8;24.8;42;0;0;1016.7;0.2;4;0.4;13.8;10.6;3.4;17.7;79.1
BAS;20171021;0;40;233;7.2;50.4;85;0;0;1018.4;2.5;35;3.2;15.0;10.5;4.8;21.8;78.7
BAS;20171022;0;0;252;12.2;45.7;85;0;0;1020.5;0.4;23;2.1;10.4;8.3;0.4;12.9;68.0
BAS;20171023;0;0;251;7.9;34.6;49;0;0;1024.2;1.1;1;0.1;9.6;7.9;-0.3;12.0;82.7
BAS;20171024;0;0;103;4.0;15.8;115;0;0;1026.7;0.0;64;5.7;11.9;8.7;2.2;18.0;80.9
BAS;20171025;0;0;107;4.3;19.1;130;0;0;1025.6;0.0;84;7.4;13.4;7.6;3.9;21.0;78.9
BAS;20171026;0;0;117;4.0;15.5;118;0;0;1025.9;0.0;84;7.4;13.9;8.9;4.6;21.7;82.4
BAS;20171027;0;0;266;6.8;41.8;41;0;0;1027.5;2.1;22;1.9;11.1;5.2;2.0;15.1;84.8
BAS;20171028;0;0;258;6.8;37.1;84;0;0;1027.3;0.0;14;1.3;7.6;2.9;-1.3;12.0;80.6
BAS;20171029;0;0;253;13.3;56.9;25;0;0;1019.2;2.3;0;0.0;9.8;6.2;1.1;12.0;79.6
BAS;20171030;0;0;333;3.6;24.1;74;0;0;1025.4;0.0;22;2.0;5.2;0.5;-3.3;9.6;81.5
BAS;20171031;0;0;243;3.2;14.8;116;0;0;1027.1;0.0;97;8.4;3.8;-1.4;-4.5;10.1;78.2
BAS;20171101;0;0;114;4.7;17.6;109;0;0;1023.6;0.0;94;8.1;7.2;0.7;-0.7;14.9;74.5
BAS;20171102;0;0;117;6.5;33.1;84;0;0;1018.6;0.0;35;3.0;10.5;5.0;2.8;17.8;73.5
BAS;20171103;0;0;117;3.2;16.6;105;0;0;1016.0;0.0;91;7.8;11.2;6.9;3.7;17.4;79.8
BAS;20171104;0;0;108;7.6;27.0;58;0;0;1012.4;1.2;12;1.0;11.4;8.1;4.1;15.8;81.5
BAS;20171105;0;0;250;7.9;40.7;14;0;0;1012.5;17.6;0;0.0;8.2;5.3;1.1;10.9;90.1
BAS;20171106;0;0;353;6.8;29.9;20;0;0;1020.2;1.6;0;0.0;5.3;4.1;-1.6;6.3;85.4
BAS;20171107;0;0;270;5.8;20.2;9;0;0;1017.9;3.3;0;0.0;4.6;3.7;-2.1;5.4;92.0
BAS;20171108;0;0;264;4.3;17.3;33;0;0;1018.3;1.7;0;0.0;5.6;4.8;-0.9;6.9;86.0
BAS;20171109;0;0;247;3.6;10.8;13;0;0;1023.9;0.4;0;0.0;5.4;4.7;-1.0;6.1;88.7
BAS;20171110;0;0;225;5.4;29.2;22;0;0;1023.1;1.9;0;0.0;6.5;3.9;0.3;9.0;84.5
BAS;20171111;0;0;232;11.5;43.6;13;0;0;1016.1;5.3;0;0.0;8.8;6.3;2.8;11.0;83.7
BAS;20171112;0;122;249;19.4;73.1;24;0;0;1006.6;18.1;3;0.2;8.6;3.0;2.7;13.9;84.4
BAS;20171113;0;0;301;5.8;34.6;40;0;0;1016.3;1.9;11;0.9;4.0;2.7;-1.7;6.0;87.9
BAS;20171114;0;0;315;4.0;15.5;83;0;0;1025.3;0.0;73;5.9;3.4;-0.3;-2.1;6.3;87.3
BAS;20171115;0;0;315;3.2;13.3;75;0;0;1025.5;0.0;62;5.0;0.8;-1.2;-4.6;5.3;90.7
BAS;20171116;0;0;315;3.2;11.9;53;0;0;1024.6;0.0;1;0.1;0.6;-2.5;-4.7;3.8;88.2
BAS;20171117;0;0;27;4.0;14.8;67;0;0;1025.6;0.0;29;2.3;3.0;-0.3;-2.1;6.6;84.5
BAS;20171118;0;0;249;6.8;29.9;12;0;0;1024.1;0.0;0;0.0;4.6;3.4;-0.4;5.6;81.0
BAS;20171119;0;0;252;7.6;38.9;58;0;0;1022.0;4.6;25;1.9;4.1;1.4;-0.7;7.7;85.0
BAS;20171120;0;0;135;3.2;12.2;32;0;0;1023.4;0.0;0;0.0;3.3;-0.8;-1.4;5.6;85.4
BAS;20171121;0;0;120;4.3;15.8;55;0;0;1019.5;0.0;34;2.7;6.2;2.7;1.6;12.2;82.5
BAS;20171122;0;0;110;9.0;31.3;81;0;0;1014.1;0.0;97;7.5;6.9;2.5;2.4;12.9;75.7
BAS;20171123;0;0;107;10.1;32.4;55;0;0;1013.4;0.0;24;1.8;8.4;1.6;4.0;15.1;70.4
BAS;20171124;0;0;104;8.3;36.7;40;0;0;1015.2;4.2;22;1.7;10.1;6.8;5.9;14.2;78.2
BAS;20171125;0;0;252;11.9;47.5;18;0;0;1015.0;15.7;0;0.0;6.0;1.7;1.9;9.8;88.7
BAS;20171126;0;0;252;8.3;32.0;38;0;0;1026.7;1.0;17;1.2;2.5;0.5;-1.5;5.1;80.5
BAS;20171127;0;0;231;7.2;40.7;50;0;0;1025.1;0.0;19;1.3;4.7;1.5;0.8;7.7;69.9
BAS;20171128;0;0;243;7.2;48.2;12;0;0;1011.4;13.2;0;0.0;5.0;2.6;1.2;6.6;80.5
BAS;20171129;0;0;270;6.1;25.2;23;0;0;1007.1;0.1;0;0.0;2.7;0.8;-1.0;4.3;84.6
BAS;20171130;0;0;272;8.6;32.4;21;0;0;1007.8;0.7;0;0.0;2.1;0.3;-1.6;3.5;80.3
BAS;20171201;0;0;0;4.7;23.0;44;0;0;1012.6;0.0;61;4.1;0.3;-1.6;-3.2;2.6;78.8
BAS;20171202;0;0;335;6.1;25.9;29;0;0;1021.5;0.0;6;0.4;-0.3;-1.7;-3.7;2.0;83.8
BAS;20171203;0;0;278;4.7;16.6;44;3;0;1027.1;0.4;19;1.3;-1.0;-2.2;-4.4;0.7;82.2
BAS;20171204;0;0;85;4.3;14.0;16;0;3;1033.3;0.2;0;0.0;1.0;-0.9;-2.3;2.5;89.8
BAS;20171205;0;0;72;3.6;14.8;54;0;0;1037.4;0.0;50;3.4;2.2;-0.8;-1.0;5.3;90.4
BAS;20171206;0;0;110;5.4;18.0;15;0;0;1034.3;0.0;0;0.0;0.5;-1.5;-2.7;1.6;88.9
BAS;20171207;0;0;130;7.6;22.7;66;0;0;1023.8;0.2;100;6.6;0.4;-3.5;-2.7;4.9;87.1
BAS;20171208;0;0;249;12.2;56.2;36;3;0;1015.3;9.8;28;1.9;3.5;0.0;0.5;6.8;86.0
BAS;20171209;0;0;231;9.4;29.9;42;0;3;1018.3;0.7;30;2.0;-1.1;-5.7;-4.1;1.1;80.3
BAS;20171210;0;0;155;17.3;68.8;7;0;2;997.1;10.7;0;0.0;2.6;-4.2;-0.3;10.1;80.8
BAS;20171211;0;0;140;15.5;47.2;5;0;0;986.0;13.8;0;0.0;6.2;4.8;3.4;7.9;84.5
BAS;20171212;0;0;243;9.4;76.7;29;0;0;1011.2;0.2;4;0.3;2.6;-1.3;-0.2;8.0;77.2
BAS;20171213;0;0;177;13.7;71.3;44;0;0;1012.0;0.6;49;3.2;2.4;-2.7;-0.3;10.5;77.4
BAS;20171214;0;64;251;18.7;97.2;31;0;0;1001.9;22.7;0;0.0;5.8;1.8;3.1;10.3;77.7
BAS;20171215;0;0;233;11.2;52.9;50;0;0;1000.3;0.9;45;2.9;4.4;2.1;1.8;7.1;71.9
BAS;20171216;0;0;261;7.9;32.4;12;0;0;1012.0;2.0;0;0.0;2.6;0.4;0.1;4.1;84.9
BAS;20171217;0;0;255;7.9;30.2;30;4;0;1025.1;0.1;6;0.4;1.5;-0.5;-1.0;2.8;78.5
BAS;20171218;0;0;120;4.3;16.9;16;0;4;1024.5;4.4;0;0.0;0.7;-0.5;-1.7;1.9;93.6
BAS;20171219;0;0;270;3.2;11.9;12;0;1;1033.2;0.2;0;0.0;2.0;1.0;-0.4;2.9;93.7
BAS;20171220;0;0;117;4.3;18.4;18;0;0;1034.7;1.0;0;0.0;2.8;1.1;0.5;3.9;91.2
BAS;20171221;0;0;112;4.3;17.3;34;0;0;1037.0;2.2;9;0.6;4.4;1.8;2.1;6.9;86.8
BAS;20171222;0;0;107;4.7;15.8;15;0;0;1035.7;1.6;0;0.0;6.2;4.8;4.0;7.5;95.2
BAS;20171223;0;0;191;4.3;18.4;15;0;0;1036.5;0.0;0;0.0;6.3;4.9;4.1;7.1;89.9
BAS;20171224;0;0;186;7.6;20.9;20;0;0;1031.5;0.0;0;0.0;4.2;2.9;2.0;5.0;87.2
BAS;20171225;0;0;125;8.6;33.8;60;0;0;1021.2;0.0;89;5.8;2.0;0.3;-0.1;5.2;86.9
BAS;20171226;0;0;165;11.2;63.7;29;0;0;1008.9;0.1;21;1.4;3.8;-0.1;1.7;10.8;75.3
BAS;20171227;0;0;152;14.0;54.4;9;0;0;990.9;0.9;0;0.0;3.9;2.2;1.9;5.1;80.4
BAS;20171228;0;0;262;15.8;55.4;24;0;0;1003.5;0.0;0;0.0;1.6;0.7;-0.4;3.2;72.7
BAS;20171229;0;0;193;9.7;54.0;41;0;0;1010.8;3.0;49;3.2;2.5;-0.6;0.6;6.0;69.6
BAS;20171230;0;0;221;16.6;58.7;8;0;0;1011.4;2.7;0;0.0;9.1;3.8;7.2;14.0;79.0
BAS;20171231;0;0;228;14.4;56.9;43;0;0;1013.1;0.8;42;2.8;12.1;7.5;10.2;15.5;59.1

stn;time;breclod0;brefard0;dkl010d0;fu3010d0;fu3010d1;gre000d0;hns000d0;hto000d0;pp0qnhd0;rka150d0;sremaxdv;su2000d0;tre200d0;tre200dn;tre200dv;tre200dx;ure200d0
BER;20170101;0;0;169;4.3;13.7;32;0;0;1023.6;0.0;7;0.5;-4.1;-7.0;-3.9;-2.2;95.9
BER;20170102;0;0;146;5.4;20.2;31;4;0;1022.1;0.6;0;0.0;-2.0;-5.1;-1.8;0.9;94.5
BER;20170103;0;0;21;7.9;24.8;76;0;4;1025.6;0.0;98;7.8;-3.0;-5.9;-2.7;0.1;91.7
BER;20170104;0;0;230;7.6;37.4;22;5;3;1021.7;1.1;0;0.0;-1.1;-6.2;-0.8;1.6;83.1
BER;20170105;0;0;50;4.7;27.0;36;2;7;1026.0;0.4;16;1.3;-2.8;-8.0;-2.5;0.1;86.8
BER;20170106;0;0;28;9.0;28.1;78;0;7;1033.9;0.0;93;7.5;-8.2;-11.7;-7.9;-4.9;82.0
BER;20170107;0;0;315;3.2;12.6;53;3;6;1032.4;0.7;20;1.6;-8.9;-15.5;-8.6;-3.8;81.1
BER;20170108;0;0;20;6.8;22.7;46;0;9;1028.8;1.3;6;0.5;-1.8;-3.7;-1.4;0.4;90.2
BER;20170109;0;0;198;4.0;24.5;30;1;7;1025.6;0.0;0;0.0;-3.1;-7.5;-2.7;-0.7;83.4
BER;20170110;0;0;175;4.3;17.6;22;6;8;1012.3;2.9;0;0.0;-1.3;-2.7;-0.9;0.0;88.2
BER;20170111;0;0;220;6.1;28.1;51;0;12;1016.5;2.1;18;1.5;1.0;-2.9;1.4;3.5;83.4
BER;20170112;0;0;208;7.2;72.0;21;1;7;1012.7;6.0;0;0.0;4.0;2.7;4.4;5.8;84.5
BER;20170113;0;0;240;13.3;63.0;38;7;3;1007.4;3.4;6;0.5;0.1;-2.1;0.5;4.8;82.5
BER;20170114;0;0;240;7.9;28.4;32;2;9;1015.3;0.5;0;0.0;-0.8;-2.9;-0.4;0.6;78.3
BER;20170115;0;0;191;4.7;17.3;47;3;10;1020.6;0.9;3;0.2;-3.0;-8.5;-2.5;-0.7;86.6
BER;20170116;0;0;30;5.8;28.1;52;2;11;1020.9;0.0;18;1.5;-6.5;-13.1;-6.0;-2.8;86.3
BER;20170117;0;0;44;12.6;39.2;24;2;11;1024.2;0.0;0;0.0;-5.1;-6.6;-4.6;-4.5;77.8
BER;20170118;0;0;59;9.7;33.8;32;0;9;1026.8;0.0;0;0.0;-5.1;-5.9;-4.6;-4.6;73.5
BER;20170119;0;0;47;7.6;21.2;36;0;8;1028.9;0.0;0;0.0;-5.4;-6.2;-4.9;-4.7;75.0
BER;20170120;0;0;51;4.0;11.2;42;0;7;1029.3;0.0;0;0.0;-6.1;-6.9;-5.6;-4.6;85.7
BER;20170121;0;0;23;5.0;16.2;46;0;6;1027.3;0.0;0;0.0;-6.5;-7.8;-6.0;-5.1;93.6
BER;20170122;0;0;45;3.6;10.4;52;0;6;1023.7;0.0;0;0.0;-7.5;-9.0;-7.0;-6.0;93.5
BER;20170123;0;0;22;5.0;17.6;85;0;6;1022.1;0.0;61;5.2;-8.0;-9.7;-7.5;-5.0;92.6
BER;20170124;0;0;39;6.8;25.2;45;0;6;1023.5;0.0;0;0.0;-7.6;-9.7;-7.1;-5.7;88.4
BER;20170125;0;0;27;10.8;25.6;31;0;5;1024.3;0.0;0;0.0;-7.0;-7.5;-6.5;-6.0;84.2
BER;20170126;0;0;24;5.8;17.6;59;0;5;1022.6;0.0;11;0.9;-7.3;-8.5;-6.8;-5.7;85.5
BER;20170127;0;0;27;3.2;13.7;96;0;5;1019.9;0.0;66;5.7;-4.9;-8.3;-4.5;0.5;84.0
BER;20170128;0;0;0;2.2;11.5;102;0;5;1019.5;0.0;69;6.0;-1.6;-7.2;-1.2;6.0;81.2
BER;20170129;0;0;180;2.5;10.4;106;0;4;1022.6;0.0;94;8.1;-0.5;-6.0;-0.1;7.1;81.2
BER;20170130;0;0;191;4.0;19.1;36;0;3;1018.8;2.4;0;0.0;1.1;-4.9;1.5;4.8;85.6
BER;20170131;0;0;188;5.8;23.8;15;0;0;1016.8;20.6;0;0.0;4.2;2.3;4.6;5.5;96.1
BER;20170201;0;0;217;2.5;13.7;98;0;0;1016.4;0.5;75;6.6;5.9;1.9;6.2;12.1;92.1
BER;20170202;0;0;315;2.5;14.4;52;0;0;1012.2;0.0;8;0.7;2.9;-0.5;3.2;8.0;96.6
BER;20170203;0;0;238;5.8;37.1;71;0;0;1009.0;0.4;39;3.5;5.7;2.2;6.0;9.3;82.6
BER;20170204;0;0;218;8.6;61.2;24;0;0;1005.3;3.3;0;0.0;2.5;-1.2;2.8;6.9;84.9
BER;20170205;0;0;180;2.5;11.2;18;10;0;1004.0;13.5;0;0.0;-0.2;-3.3;0.0;0.9;94.1
BER;20170206;0;0;180;2.5;15.8;47;0;10;1014.5;4.3;10;0.9;0.6;-3.2;0.8;3.3;97.3
BER;20170207;0;0;191;2.9;12.2;43;0;4;1016.8;3.9;0;0.0;0.2;-2.3;0.3;2.0;97.3
BER;20170208;0;0;27;6.1;24.5;39;0;0;1018.3;1.5;0;0.0;1.8;0.7;1.8;3.1;95.1
BER;20170209;0;0;23;12.2;32.0;52;0;0;1019.2;0.0;0;0.0;-0.2;-1.6;-0.2;1.6;86.3
BER;20170210;0;0;16;5.4;17.3;60;0;0;1018.1;0.3;11;1.0;0.2;-1.2;0.1;2.3;92.7
BER;20170211;0;0;360;3.2;15.5;105;0;0;1018.6;0.0;66;6.1;1.5;-2.6;1.3;6.6;86.2
BER;20170212;0;0;17;10.1;29.9;95;0;0;1021.3;0.0;50;4.6;1.5;-1.3;1.3;6.7;88.1
BER;20170213;0;0;29;7.6;26.3;31;0;0;1023.4;0.0;0;0.0;0.2;-0.8;-0.1;1.6;88.9
BER;20170214;0;0;9;3.6;13.7;115;0;0;1028.8;0.0;69;6.5;1.7;-1.4;1.3;8.0;86.1
BER;20170215;0;0;225;2.9;13.3;136;0;0;1034.7;0.0;98;9.3;3.1;-3.4;2.6;11.9;81.7
BER;20170216;0;0;211;4.0;16.9;132;0;0;1032.1;0.0;87;8.3;4.6;-1.9;4.0;12.7;76.4
BER;20170217;0;0;180;4.3;21.2;42;0;0;1027.4;1.2;2;0.2;4.7;-1.1;4.0;8.5;84.7
BER;20170218;0;0;19;7.9;34.9;143;0;0;1025.1;0.0;97;9.3;0.4;-3.1;-0.4;6.1;93.2
BER;20170219;0;0;225;3.6;17.6;138;0;0;1024.9;0.0;76;7.3;1.9;-4.9;1.0;9.3;83.5
BER;20170220;0;0;216;5.8;22.0;146;0;0;1024.5;0.0;82;8.0;5.4;-2.7;4.3;10.9;70.8
BER;20170221;0;0;173;6.5;18.7;35;0;0;1022.2;0.3;0;0.0;8.5;6.0;7.3;10.8;78.3
BER;20170222;0;0;230;10.1;50.0;124;0;0;1018.7;0.0;49;4.9;9.5;6.8;8.2;12.9;71.5
BER;20170223;0;0;235;18.7;79.6;147;0;0;1010.2;0.0;81;8.0;10.4;0.5;8.9;18.5;56.1
BER;20170224;0;0;279;9.7;58.3;75;0;0;1014.5;0.1;11;1.1;5.0;0.2;3.4;9.2;65.3
BER;20170225;0;0;24;8.3;27.4;163;0;0;1020.5;0.0;98;9.9;2.4;-1.7;0.7;8.6;74.1
BER;20170226;0;0;214;4.0;17.3;124;0;0;1018.2;0.0;44;4.5;4.1;-2.3;2.2;11.9;72.8
BER;20170227;0;0;228;9.7;48.6;163;3;0;1008.1;0.0;87;8.9;6.9;-3.0;4.9;15.4;65.5
BER;20170228;0;26;220;15.5;77.8;50;0;3;1001.5;33.3;0;0.0;4.1;0.3;1.9;10.6;82.3
BER;20170301;0;0;229;14.8;52.6;59;0;0;1011.2;2.4;0;0.0;4.6;1.4;1.9;7.1;77.8
BER;20170302;0;0;243;8.6;36.0;125;0;0;1016.9;4.8;43;4.5;6.2;-0.2;3.3;10.1;78.3
BER;20170303;0;0;360;3.6;18.0;129;0;0;1010.0;0.0;44;4.7;4.1;-0.9;1.1;9.8;82.2
BER;20170304;0;0;254;10.8;68.0;131;0;0;997.4;2.7;38;4.1;5.3;-0.5;2.1;14.0;79.4
BER;20170305;0;4;233;16.6;61.6;111;0;0;1006.8;7.4;32;3.4;5.3;3.2;2.0;9.4;75.3
BER;20170306;0;0;235;13.0;47.9;39;0;0;1006.4;9.9;0;0.0;4.4;2.0;0.9;6.2;84.9
BER;20170307;0;0;221;8.6;31.0;107;0;0;1017.8;3.9;19;2.1;3.2;0.6;-0.4;7.0;85.7
BER;20170308;0;0;205;7.2;26.3;73;0;0;1024.2;2.0;1;0.1;3.2;-2.2;-0.6;5.7;87.9
BER;20170309;0;0;201;5.8;24.5;33;0;0;1024.5;4.2;0;0.0;8.5;5.1;4.6;11.0;91.0
BER;20170310;0;0;27;7.6;28.8;192;0;0;1025.3;1.9;91;9.9;8.0;0.7;3.9;13.6;77.1
